ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
27181,"Ashley Jason ""Ash"" Delaney",M,22.0,185.0,82.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
27183,"Francis James ""Jim"" Delaney",M,27.0,183.0,93.0,United States,USA,1948 Summer,1948,Summer,London,Athletics,Athletics Men's Shot Put,Silver
27192,Michael William Delany,M,18.0,182.0,84.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
27193,"Ronald Michael ""Ronnie"" Delany",M,21.0,184.0,75.0,Ireland,IRL,1956 Summer,1956,Summer,Melbourne,Athletics,"Athletics Men's 1,500 metres",Gold
27206,Marie Claire Delattre-Demory,F,27.0,172.0,61.0,France,FRA,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
27224,Stoyan Delchev,M,21.0,162.0,56.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Individual All-Around,Bronze
27224,Stoyan Delchev,M,21.0,162.0,56.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Men's Horizontal Bar,Gold
27225,Ina Delcheva,F,19.0,168.0,44.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
27227,Frdric Andr Delcourt,M,20.0,181.0,77.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,Silver
27232,Jocelyn Delecour,M,29.0,175.0,67.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
27232,Jocelyn Delecour,M,33.0,175.0,67.0,France,FRA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
27234,Megan Catherine Delehanty,F,24.0,191.0,76.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,Gold
27256,Carlos Francisco Delfino,M,21.0,196.0,95.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Basketball,Basketball Men's Basketball,Gold
27256,Carlos Francisco Delfino,M,25.0,196.0,95.0,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Basketball,Basketball Men's Basketball,Bronze
27258,Giuseppe Delfino,M,30.0,185.0,83.0,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Team",Gold
27258,Giuseppe Delfino,M,35.0,185.0,83.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Individual",Silver
27258,Giuseppe Delfino,M,35.0,185.0,83.0,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's epee, Team",Gold
27258,Giuseppe Delfino,M,38.0,185.0,83.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Individual",Gold
27258,Giuseppe Delfino,M,38.0,185.0,83.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's epee, Team",Gold
27258,Giuseppe Delfino,M,42.0,185.0,83.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Fencing,"Fencing Men's epee, Team",Silver
27268,Csar Fabin Delgado Godoy,M,22.0,174.0,69.0,Argentina,ARG,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Gold
27269,Cyro Marques Delgado,M,19.0,182.0,76.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
27278,Jos Ral Delgado Diez,M,31.0,182.0,85.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold
27283,Marcelo Alejandro Delgado,M,23.0,175.0,76.0,Argentina,ARG,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,Silver
27286,Nuno Miguel Delgado,M,24.0,180.0,81.0,Portugal,POR,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Half-Middleweight,Bronze
27290,Ricardo Delgado Nogales,M,21.0,161.0,51.0,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Boxing,Boxing Men's Flyweight,Gold
27305,Rita Deli,F,28.0,180.0,69.0,Hungary,HUN,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,Silver
27308,Orhan Delibas (Debiscan-),M,21.0,174.0,71.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Light-Middleweight,Silver
27310,Mirza Delibai,M,22.0,197.0,86.0,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Basketball,Basketball Men's Basketball,Silver
27310,Mirza Delibai,M,26.0,197.0,86.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
27323,Luis Marano Dels Fournier,M,22.0,185.0,106.0,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's Discus Throw,Bronze
27327,"Marcus Johannes Elizabeth Leopold ""Marc"" Delissen",M,23.0,174.0,80.0,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,Bronze
27327,"Marcus Johannes Elizabeth Leopold ""Marc"" Delissen",M,31.0,174.0,80.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Gold
27330,Natalie Dell,F,27.0,175.0,75.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Bronze
27341,Fabrizio Della Fiori,M,28.0,204.0,102.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
27357,Elena Delle Donne,F,26.0,195.0,86.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
27366,"William Solon ""Bill"" Dellinger",M,30.0,175.0,62.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,"Athletics Men's 5,000 metres",Bronze
27368,Norman Adrian Dello Joio,M,36.0,172.0,68.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Equestrianism,"Equestrianism Mixed Jumping, Individual",Bronze
27375,Jeroen Petrus Maria Delme,M,23.0,173.0,76.0,Netherlands,NED,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Gold
27375,Jeroen Petrus Maria Delme,M,27.0,173.0,76.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Gold
27375,Jeroen Petrus Maria Delme,M,31.0,173.0,76.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver
27376,Werner Delmes,M,26.0,177.0,75.0,Germany,GER,1956 Summer,1956,Summer,Melbourne,Hockey,Hockey Men's Hockey,Bronze
27377,Gbor Lzsl Delneky,M,28.0,183.0,80.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",Gold
27380,"Cynthia ""Janay"" DeLoach (-Soukup)",F,26.0,166.0,58.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Long Jump,Bronze
27381,"Joseph Nathaniel ""Joe"" DeLoach, Jr.",M,21.0,182.0,76.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,Gold
27386,Pierre-Marie Deloof,M,19.0,187.0,84.0,Belgium,BEL,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Double Sculls,Silver
27391,Frdric Delpla,M,23.0,197.0,81.0,France,FRA,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's epee, Team",Gold
27399,Philippe Delrieu,M,24.0,180.0,64.0,France,FRA,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",Silver
27418,Yutaka Demachi,M,29.0,175.0,72.0,Japan,JPN,1964 Summer,1964,Summer,Tokyo,Volleyball,Volleyball Men's Volleyball,Bronze
27423,mile Joseph Demangel,M,25.0,173.0,64.0,France,FRA,1908 Summer,1908,Summer,London,Cycling,Cycling Men's Sprint,Silver
27425,Clarence Harrison DeMar,M,35.0,171.0,63.0,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's Marathon,Bronze
27435,Susan Marie DeMattei (-Wiens),F,33.0,165.0,57.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Cycling,"Cycling Women's Mountainbike, Cross-Country",Bronze
27438,Siraba Dembl,F,30.0,172.0,64.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Silver
27440,Tadeusz Demboczyk,M,24.0,155.0,56.0,Poland,POL,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Bantamweight,Bronze
27442,Albert Mikhaylovich Demchenko,M,34.0,185.0,95.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Luge,Luge Men's Singles,Silver
27442,Albert Mikhaylovich Demchenko,M,42.0,185.0,95.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Luge,Luge Men's Singles,Silver
27442,Albert Mikhaylovich Demchenko,M,42.0,185.0,95.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Silver
27446,Jzsef Deme,M,20.0,190.0,84.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
27453,Yana Mykhailivna Dementieva,F,33.0,182.0,75.0,Ukraine,UKR,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Gold
27456,Yevgeny Aleksandrovich Dementyev,M,23.0,182.0,77.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
27456,Yevgeny Aleksandrovich Dementyev,M,23.0,182.0,77.0,Russia,RUS,2006 Winter,2006,Winter,Torino,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,Gold
27457,Yelena Vyacheslavovna Dementyeva (-Afinogenova),F,18.0,180.0,64.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Tennis,Tennis Women's Singles,Silver
27457,Yelena Vyacheslavovna Dementyeva (-Afinogenova),F,26.0,180.0,64.0,Russia,RUS,2008 Summer,2008,Summer,Beijing,Tennis,Tennis Women's Singles,Gold
27461,Jacques Demers,M,24.0,163.0,75.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Middleweight,Silver
27463,"Deirdre ""Dede"" Demet-Barry",F,31.0,175.0,61.0,United States,USA,2004 Summer,2004,Summer,Athina,Cycling,Cycling Women's Individual Time Trial,Silver
27477,Alberto Demiddi,M,24.0,184.0,88.0,Argentina,ARG,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Single Sculls,Bronze
27477,Alberto Demiddi,M,28.0,184.0,88.0,Argentina,ARG,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Single Sculls,Silver
27485,Mahmut Demir,M,26.0,184.0,120.0,Turkey,TUR,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
27488,Mirela Krasimirova Demireva,F,26.0,180.0,58.0,Bulgaria,BUL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's High Jump,Silver
27495,Soner Demirta,M,25.0,170.0,74.0,Turkey,TUR,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Freestyle",Bronze
27500,Elisabeth Demleitner (-Seitz),F,23.0,178.0,84.0,West Germany,FRG,1976 Winter,1976,Winter,Innsbruck,Luge,Luge Women's Singles,Bronze
27504,"William ""Bill"" Demong",M,29.0,178.0,66.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,"Nordic Combined Men's Large Hill / 10 km, Individual",Gold
27504,"William ""Bill"" Demong",M,29.0,178.0,66.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Nordic Combined,Nordic Combined Men's Team,Silver
27507,Frdric Alain Demontfaucon,M,26.0,182.0,90.0,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Middleweight,Bronze
27516,"Nicholas Charles ""Nick"" Dempsey",M,23.0,180.0,71.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Sailing,Sailing Men's Windsurfer,Bronze
27516,"Nicholas Charles ""Nick"" Dempsey",M,31.0,180.0,71.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Windsurfer,Silver
27516,"Nicholas Charles ""Nick"" Dempsey",M,35.0,180.0,71.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,Silver
27524,Lashinda Monique Demus,F,29.0,170.0,60.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 400 metres Hurdles,Silver
27528,Valentin Demyanenko,M,32.0,193.0,93.0,Azerbaijan,AZE,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Canadian Singles, 200 metres",Silver
27529,Viktor Leonidovich Demyanenko,M,21.0,167.0,60.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Lightweight,Silver
27530,Sergey Nikolayevich Demyashkevich,M,25.0,188.0,98.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
27541,Fedor Iwan den Hertog,M,22.0,183.0,76.0,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Cycling,Cycling Men's 100 kilometres Team Time Trial,Gold
27545,Felix Denayer,M,26.0,190.0,85.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Silver
27549,Patricia Dench,F,52.0,163.0,65.0,Australia,AUS,1984 Summer,1984,Summer,Los Angeles,Shooting,"Shooting Women's Sporting Pistol, 25 metres",Bronze
27552,Yelena Yuryevna Dendeberova (-Kuznetsova),F,19.0,181.0,75.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 200 metres Individual Medley,Silver
27558,Antoine Dnriaz,M,29.0,189.0,97.0,France,FRA,2006 Winter,2006,Winter,Torino,Alpine Skiing,Alpine Skiing Men's Downhill,Gold
27569,Deng Linlin,F,16.0,144.0,34.0,China,CHN,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Gold
27569,Deng Linlin,F,20.0,144.0,34.0,China,CHN,2012 Summer,2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,Gold
27572,Deng Shudi,M,24.0,163.0,58.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,Bronze
27574,Deng Wei,F,23.0,159.0,63.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Middleweight,Gold
27576,Deng Yaping,F,19.0,150.0,53.0,China,CHN,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Singles,Gold
27576,Deng Yaping,F,19.0,150.0,53.0,China-2,CHN,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Women's Doubles,Gold
27576,Deng Yaping,F,23.0,150.0,53.0,China,CHN,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Women's Singles,Gold
27576,Deng Yaping,F,23.0,150.0,53.0,China-1,CHN,1996 Summer,1996,Summer,Atlanta,Table Tennis,Table Tennis Women's Doubles,Gold
27601,Aleksey Alekseyevich Denisenko,M,18.0,185.0,68.0,Russia,RUS,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Flyweight,Bronze
27601,Aleksey Alekseyevich Denisenko,M,22.0,185.0,68.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Men's Featherweight,Silver
27605,Viktor Viktorovich Denisov,M,22.0,188.0,90.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver
27605,Viktor Viktorovich Denisov,M,22.0,188.0,90.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
27607,Vladimir Gennadyevich Denisov,M,25.0,173.0,64.0,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Foil, Team",Silver
27609,Aleksandr Vladimirovich Denisyev,M,22.0,189.0,100.0,Russia,RUS,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Silver
27610,Leslie Jean Deniz,F,22.0,170.0,86.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Discus Throw,Silver
27618,Helen Jennifer Denman,F,19.0,182.0,70.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
27635,Rohan Dennis,M,22.0,182.0,72.0,Australia,AUS,2012 Summer,2012,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
27636,Simon John Dennis,M,24.0,200.0,95.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Gold
27646,Erin Densham,F,27.0,165.0,52.0,Australia,AUS,2012 Summer,2012,Summer,London,Triathlon,Triathlon Women's Olympic Distance,Bronze
27651,Dario Dentale,M,21.0,203.0,95.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,Bronze
27672,"Joseph Nicholas ""Joe"" DePietro",M,34.0,140.0,56.0,United States,USA,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Bantamweight,Gold
27687,Viktor Sergeyevich Deputatov,M,19.0,182.0,82.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Bronze
27695,"Anna Maria Josefina ""Annemiek"" Derckx (-Bogie)",F,30.0,170.0,67.0,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
27695,"Anna Maria Josefina ""Annemiek"" Derckx (-Bogie)",F,34.0,170.0,67.0,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
27700,Ren Drency,M,23.0,190.0,80.0,France,FRA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Silver
27712,Emily Ann deRiel,F,25.0,178.0,63.0,United States,USA,2000 Summer,2000,Summer,Sydney,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
27713,Inna Vasilyevna Deriglazova,F,22.0,173.0,61.0,Russia,RUS,2012 Summer,2012,Summer,London,Fencing,"Fencing Women's Foil, Team",Silver
27713,Inna Vasilyevna Deriglazova,F,26.0,173.0,61.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",Gold
27715,"Geert Jan Marie ""Geert-Jan"" Derikx",M,23.0,192.0,92.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver
27716,Rob Gerard Marie Derikx,M,21.0,178.0,85.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver
27717,Nik'oloz Deriugini,M,21.0,206.0,105.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
27723,"Gerardus Johannes Antonius ""Geert-Jan"" Derksen",M,29.0,199.0,100.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,Silver
27728,Vanya Dermendzhieva,F,21.0,180.0,69.0,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
27743,DeMar Darnell DeRozan,M,26.0,201.0,99.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
27745,Kimberly Derrick,F,24.0,165.0,56.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
27749,Hans F. Dersch,M,24.0,188.0,74.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
27751,Ana Deridan-Ene-Pascu,F,24.0,163.0,59.0,Romania,ROU,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Women's Foil, Team",Bronze
27751,Ana Deridan-Ene-Pascu,F,27.0,163.0,59.0,Romania,ROU,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Women's Foil, Team",Bronze
27773,William Henry Grenfell,M,50.0,183.0,89.0,Great Britain,GBR,1906 Summer,1906,Summer,Athina,Fencing,"Fencing Men's epee, Team",Silver
27776,"August Georg ""Gus"" Desch",M,21.0,170.0,61.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 400 metres Hurdles,Bronze
27790,Jean Catherine Desforges (-Pickering),F,23.0,171.0,64.0,Great Britain,GBR,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
27812,Joseph-tienne Desmarteau (Birtz-),M,31.0,185.0,94.0,Canada,CAN,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's 56-pound Weight Throw,Gold
27830,Alfredo Despaigne Rodrguez,M,22.0,177.0,80.0,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Baseball,Baseball Men's Baseball,Silver
27834,Robelis Despaigne Sanquet,M,23.0,200.0,99.0,Cuba,CUB,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Men's Heavyweight,Bronze
27839,Alexandre Despatie,M,19.0,173.0,76.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Diving,Diving Men's Springboard,Silver
27839,Alexandre Despatie,M,23.0,173.0,76.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Diving,Diving Men's Springboard,Silver
27846,Vesna Despotovi,F,19.0,187.0,84.0,Yugoslavia,YUG,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
27850,Julien Thierry Desprs,M,25.0,187.0,87.0,France,FRA,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Bronze
27894,Szabolcs Detre,M,33.0,180.0,88.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
27895,Zsolt Detre,M,33.0,178.0,86.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,Bronze
27897,Gabriele Detti,M,21.0,184.0,79.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,Bronze
27897,Gabriele Detti,M,21.0,184.0,79.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",Bronze
27912,Daniel Deuer,M,34.0,190.0,76.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze
27919,Tetiana Mykolavna Dev'iatova (-Kostitsyna),F,16.0,166.0,61.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
27920,Jos Ricardo Devaca Snchez,M,21.0,180.0,77.0,Paraguay,PAR,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,Silver
27926,"Michael Aloysius ""Mike"" Devaney",M,28.0,178.0,68.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Athletics,"Athletics Men's 3,000 metres, Team",Gold
27939,Stjepan Deveri,M,22.0,176.0,73.0,Yugoslavia,YUG,1984 Summer,1984,Summer,Los Angeles,Football,Football Men's Football,Bronze
27940,Yolanda Gail L. Devers (-Roberts),F,25.0,160.0,55.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 100 metres,Gold
27940,Yolanda Gail L. Devers (-Roberts),F,29.0,160.0,55.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 100 metres,Gold
27940,Yolanda Gail L. Devers (-Roberts),F,29.0,160.0,55.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
27941,"Khrysopigi ""Pigi"" Devetzi",F,28.0,170.0,59.0,Greece,GRE,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Triple Jump,Silver
27941,"Khrysopigi ""Pigi"" Devetzi",F,32.0,170.0,59.0,Greece,GRE,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's Triple Jump,Bronze
27959,John Thomas Devitt,M,19.0,185.0,85.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 100 metres Freestyle,Silver
27959,John Thomas Devitt,M,19.0,185.0,85.0,Australia,AUS,1956 Summer,1956,Summer,Melbourne,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
27959,John Thomas Devitt,M,23.0,185.0,85.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 100 metres Freestyle,Gold
27959,John Thomas Devitt,M,23.0,185.0,85.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
27965,Asnoldo Vicente Devonish Romero,M,20.0,187.0,70.0,Venezuela,VEN,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Triple Jump,Bronze
27966,Marlon Ronald Devonish,M,28.0,183.0,76.0,Great Britain,GBR,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
27970,Luca Devoti,M,37.0,190.0,95.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Sailing,Sailing Men's One Person Dinghy,Silver
27978,Vadim Anatolyevich Devyatovsky,M,31.0,192.0,115.0,Belarus,BLR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's Hammer Throw,Silver
27980,Mikhail Talgatovich Devyatyarov,M,28.0,185.0,74.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 15 kilometres,Gold
27980,Mikhail Talgatovich Devyatyarov,M,28.0,185.0,74.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
27987,Steven Dennis Dewick,M,20.0,178.0,82.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
27990,"William Theodore ""Willie"" deWit",M,23.0,189.0,91.0,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Heavyweight,Silver
28004,Kazimierz Deyna,M,24.0,179.0,72.0,Poland,POL,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Gold
28004,Kazimierz Deyna,M,28.0,179.0,72.0,Poland,POL,1976 Summer,1976,Summer,Montreal,Football,Football Men's Football,Silver
28011,Aldo Dezi,M,21.0,165.0,67.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Silver
28028,Walter Ignace D'Hondt,M,20.0,193.0,88.0,Canada,CAN,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Fours,Gold
